599123.0	616977.0	1
563763.0	559454.0	1
617717.0	613939.0	1
618869.0	577243.0	1
567188.0	560044.0	1
636628.0	533309.0	1
560362.0	567914.0	1
595014.0	632844.0	1
605876.0	550640.0	1
604352.0	573425.0	1
600679.0	599545.0	1
596891.0	579476.0	1
614943.0	540976.0	1
604415.0	571400.0	1
603698.0	573585.0	1
658199.0	568743.0	1
598759.0	582942.0	1
671269.0	590258.0	1
593317.0	534085.0	1
657985.0	453405.0	1
608557.0	590278.0	1
623004.0	508050.0	1
601900.0	569391.0	1
641031.0	593074.0	1
589658.0	640498.0	1
567565.0	573952.0	1
559078.0	570088.0	1
639431.0	588155.0	1
566609.0	537592.0	1
568570.0	579335.0	1
660650.0	615038.0	1
667639.0	571164.0	1
596796.0	529933.0	1
606111.0	617846.0	1
616060.0	590779.0	1
602873.0	527864.0	1
571334.0	594145.0	1
602167.0	543919.0	1
605100.0	573307.0	1
546640.0	560043.0	1
585195.0	555011.0	1
651740.0	589474.0	1
589112.0	536573.0	1
582057.0	543124.0	1
690968.0	555952.0	1
609030.0	552436.0	1
632125.0	541413.0	1
603445.0	630598.0	1
628264.0	616214.0	1
577242.0	574073.0	1
604090.0	574392.0	1
607911.0	576556.0	1
600665.0	638890.0	1
600117.0	539079.0	1
631182.0	565466.0	1
695646.0	652231.0	1
619445.0	567491.0	1
613191.0	571942.0	1
567428.0	580005.0	1
590583.0	623314.0	1
606289.0	670243.0	1
585175.0	574133.0	1
634967.0	579020.0	1
614615.0	574437.0	1
593061.0	579188.0	1
606933.0	576409.0	1
606587.0	573873.0	1
594084.0	629464.0	1
683697.0	581516.0	1
601530.0	577183.0	1
603055.0	589818.0	1
616561.0	619007.0	1
607463.0	477085.0	1
611581.0	572630.0	1
579712.0	568354.0	1
602887.0	595245.0	1
600039.0	557139.0	1
605913.0	579526.0	1
579773.0	568698.0	1
606324.0	544357.0	1
605958.0	573728.0	1
606144.0	575076.0	1
667472.0	570571.0	1
580048.0	565009.0	1
597802.0	576113.0	1
610263.0	574422.0	1
603855.0	575180.0	1
624369.0	532153.0	1
599870.0	591110.0	1
577167.0	617095.0	1
658403.0	611332.0	1
563460.0	480559.0	1
610980.0	522819.0	1
569422.0	567790.0	1
627727.0	578737.0	1
592804.0	584539.0	1
540783.0	626497.0	1
591823.0	639096.0	1
637323.0	549567.0	1
638078.0	629421.0	1
611315.0	560757.0	1
647103.0	573853.0	1
522993.0	595581.0	1
601187.0	531825.0	1
533799.0	564377.0	1
649034.0	528813.0	1
620975.0	564344.0	1
622407.0	583192.0	1
597026.0	642918.0	1
551291.0	576721.0	1
608768.0	610525.0	1
697959.0	614701.0	1
658281.0	582264.0	1
546632.0	599204.0	1
672565.0	564468.0	1
636500.0	587401.0	1
696144.0	548705.0	1
533551.0	582247.0	1
526802.0	551524.0	1
553038.0	606418.0	1
696601.0	603624.0	1
588964.0	597435.0	1
716139.0	621721.0	1
608529.0	586311.0	1
557378.0	567033.0	1
589994.0	610890.0	1
589344.0	563119.0	1
624415.0	515911.0	1
565483.0	551512.0	1
584895.0	574666.0	1
582777.0	542670.0	1
639394.0	576728.0	1
608298.0	573748.0	1
663578.0	586265.0	1
628080.0	562986.0	1
597421.0	554767.0	1
595193.0	576508.0	1
658103.0	572250.0	1
659529.0	498474.0	1
606415.0	581386.0	1
641976.0	577433.0	1
587466.0	564953.0	1
589180.0	595099.0	1
601885.0	573083.0	1
580561.0	528916.0	1
621726.0	578003.0	1
558817.0	576255.0	1
620213.0	574468.0	1
594010.0	570095.0	1
541976.0	512639.0	1
593840.0	578685.0	1
602667.0	575857.0	1
631446.0	561156.0	1
596481.0	567449.0	1
611318.0	581584.0	1
568546.0	564911.0	1
593865.0	572987.0	1
597017.0	575588.0	1
578804.0	573582.0	1
673750.0	594081.0	1
592714.0	553958.0	1
594029.0	586701.0	1
668502.0	563937.0	1
629533.0	537542.0	1
801539.0	318482.0	2
801667.0	318542.0	2
814045.0	332998.0	2
800479.0	321640.0	2
757470.0	224976.0	2
844536.0	424646.0	2
797105.0	316002.0	2
779956.0	271501.0	2
797205.0	313318.0	2
801323.0	316240.0	2
783666.0	262902.0	2
806131.0	312752.0	2
830658.0	368694.0	2
802482.0	335269.0	2
801910.0	325434.0	2
808062.0	337340.0	2
789833.0	304422.0	2
803603.0	327255.0	2
800865.0	312968.0	2
802237.0	318526.0	2
803959.0	315173.0	2
800123.0	312312.0	2
780927.0	285057.0	2
797242.0	324588.0	2
801551.0	320544.0	2
809182.0	319115.0	2
801931.0	317202.0	2
870801.0	476330.0	2
820327.0	352701.0	2
801093.0	317509.0	2
798523.0	324500.0	2
805237.0	318655.0	2
803375.0	311620.0	2
801441.0	323812.0	2
797313.0	317527.0	2
788220.0	301915.0	2
790395.0	300024.0	2
817135.0	349925.0	2
797787.0	301470.0	2
804630.0	332333.0	2
808710.0	330379.0	2
802111.0	320817.0	2
796375.0	309563.0	2
819768.0	346596.0	2
814605.0	354382.0	2
800565.0	319364.0	2
802089.0	313456.0	2
814401.0	341234.0	2
796609.0	319691.0	2
776131.0	248465.0	2
803464.0	329093.0	2
802646.0	317894.0	2
809550.0	327365.0	2
795322.0	311178.0	2
830450.0	393096.0	2
778414.0	260729.0	2
800041.0	318331.0	2
802814.0	320130.0	2
802738.0	312234.0	2
823913.0	369439.0	2
803386.0	318982.0	2
812869.0	346251.0	2
798904.0	324420.0	2
800447.0	331643.0	2
807446.0	342555.0	2
804251.0	329956.0	2
797594.0	302109.0	2
803448.0	314797.0	2
765502.0	240340.0	2
795527.0	315510.0	2
794640.0	313497.0	2
808717.0	335740.0	2
790932.0	305223.0	2
816852.0	352965.0	2
826228.0	376658.0	2
795299.0	312036.0	2
808686.0	332209.0	2
809594.0	344872.0	2
799275.0	324108.0	2
878184.0	487392.0	2
798472.0	322218.0	2
824822.0	367091.0	2
746769.0	205186.0	2
756701.0	207223.0	2
795489.0	287279.0	2
800483.0	320713.0	2
783491.0	288029.0	2
797162.0	306135.0	2
800272.0	316170.0	2
806827.0	324616.0	2
802853.0	314938.0	2
800804.0	316615.0	2
813173.0	354777.0	2
801588.0	319814.0	2
797400.0	315778.0	2
823840.0	368410.0	2
811391.0	343836.0	2
801055.0	321833.0	2
804038.0	306622.0	2
803780.0	334441.0	2
834173.0	386159.0	2
802784.0	313853.0	2
807293.0	347456.0	2
817119.0	336333.0	2
786635.0	269352.0	2
824624.0	381716.0	2
797415.0	319840.0	2
800772.0	325023.0	2
806626.0	318966.0	2
800845.0	311838.0	2
769386.0	259892.0	2
797272.0	324228.0	2
807409.0	325526.0	2
795836.0	291870.0	2
798321.0	319665.0	2
805372.0	313397.0	2
790738.0	308028.0	2
800667.0	315995.0	2
795205.0	316433.0	2
809054.0	345541.0	2
808452.0	320117.0	2
779897.0	279572.0	2
782642.0	275308.0	2
797569.0	321799.0	2
801751.0	318110.0	2
787644.0	297715.0	2
807401.0	314610.0	2
800677.0	310656.0	2
800394.0	301473.0	2
795571.0	310093.0	2
814158.0	335578.0	2
811913.0	325091.0	2
806982.0	316680.0	2
775604.0	274485.0	2
800133.0	327081.0	2
806511.0	313841.0	2
803796.0	314893.0	2
802012.0	318315.0	2
826789.0	377676.0	2
814108.0	344096.0	2
804354.0	309671.0	2
807017.0	330432.0	2
803774.0	334756.0	2
817410.0	346944.0	2
841928.0	398948.0	2
816145.0	349032.0	2
818622.0	370753.0	2
786245.0	292352.0	2
784164.0	285702.0	2
805390.0	319676.0	2
790774.0	303642.0	2
803277.0	319525.0	2
833182.0	379714.0	2
773023.0	251826.0	2
801609.0	320399.0	2
778965.0	282290.0	2
814317.0	333112.0	2
805080.0	323708.0	2
801080.0	318049.0	2
799724.0	318884.0	2
798059.0	316113.0	2
806176.0	320301.0	2
769876.0	257669.0	2
825716.0	373098.0	2
791983.0	298565.0	2
801386.0	313545.0	2
804871.0	317801.0	2
810903.0	332925.0	2
838276.0	395673.0	2
810543.0	341180.0	2
777978.0	252419.0	2
820258.0	351165.0	2
801997.0	319385.0	2
779437.0	281959.0	2
810253.0	323873.0	2
794826.0	309589.0	2
814280.0	344223.0	2
832651.0	373469.0	2
794142.0	306704.0	2
802041.0	319504.0	2
804190.0	320706.0	2
798983.0	325682.0	2
840462.0	402858.0	2
799912.0	323363.0	2
804119.0	328544.0	2
804358.0	320802.0	2
803057.0	331037.0	2
803031.0	325811.0	2
784151.0	283760.0	2
800444.0	311497.0	2
802004.0	317772.0	2
803470.0	319069.0	2
811277.0	335577.0	2
803332.0	315488.0	2
800037.0	317963.0	2
813436.0	360446.0	2
800694.0	316789.0	2
838129.0	404012.0	2
764997.0	249477.0	2
800316.0	311699.0	2
806848.0	320541.0	2
805462.0	317833.0	2
798308.0	312788.0	2
802655.0	316263.0	2
801456.0	320080.0	2
801309.0	318213.0	2
840886.0	397888.0	2
829529.0	375007.0	2
830805.0	370801.0	2
804979.0	334141.0	2
804013.0	316083.0	2
808489.0	317021.0	2
770113.0	241615.0	2
804332.0	319006.0	2
833661.0	389733.0	2
797834.0	297329.0	2
794956.0	309980.0	2
801232.0	307078.0	2
809552.0	342258.0	2
794615.0	305632.0	2
809259.0	345634.0	2
811502.0	355939.0	2
801301.0	316893.0	2
803370.0	318247.0	2
804702.0	315881.0	2
797009.0	293194.0	2
813791.0	334609.0	2
812965.0	330224.0	2
826048.0	374236.0	2
800959.0	322309.0	2
803405.0	317316.0	2
802254.0	320673.0	2
783116.0	265635.0	2
798633.0	317300.0	2
801482.0	327644.0	2
798612.0	326404.0	2
799001.0	302014.0	2
802537.0	312497.0	2
799794.0	315080.0	2
793892.0	313943.0	2
804691.0	332987.0	2
793855.0	298525.0	2
796952.0	318633.0	2
800655.0	320227.0	2
801780.0	318992.0	2
805977.0	320805.0	2
796916.0	323332.0	2
820904.0	351763.0	2
808405.0	318841.0	2
765283.0	249459.0	2
824212.0	363776.0	2
798981.0	311092.0	2
797178.0	310439.0	2
800582.0	316980.0	2
803839.0	310353.0	2
796283.0	315582.0	2
801145.0	317601.0	2
801662.0	318423.0	2
801782.0	318281.0	2
803377.0	319212.0	2
803932.0	318781.0	2
806192.0	337849.0	2
789583.0	287700.0	2
801586.0	318947.0	2
804251.0	331304.0	2
799667.0	316830.0	2
759789.0	229116.0	2
799021.0	326404.0	2
793684.0	312065.0	2
806320.0	315242.0	2
786234.0	267976.0	2
821151.0	366545.0	2
801903.0	312794.0	2
782506.0	279930.0	2
803627.0	319323.0	2
794991.0	291216.0	2
794667.0	315069.0	2
799291.0	317500.0	2
798243.0	324160.0	2
804408.0	337683.0	2
818119.0	348676.0	2
810502.0	336169.0	2
793560.0	285392.0	2
801326.0	315779.0	2
808644.0	326320.0	2
813645.0	328765.0	2
800966.0	317165.0	2
797111.0	302781.0	2
802431.0	322048.0	2
811061.0	333595.0	2
786719.0	283364.0	2
773955.0	239849.0	2
803701.0	321815.0	2
783110.0	289805.0	2
800235.0	316652.0	2
807421.0	317527.0	2
797947.0	319734.0	2
805035.0	317469.0	2
801166.0	322298.0	2
846693.0	429031.0	2
801493.0	322249.0	2
806087.0	326636.0	2
810657.0	329468.0	2
801313.0	300606.0	2
800390.0	309948.0	2
801634.0	318965.0	2
799197.0	314215.0	2
795254.0	296488.0	2
807696.0	320548.0	2
800461.0	326821.0	2
801174.0	320442.0	2
809781.0	326904.0	2
826585.0	366934.0	2
804429.0	312164.0	2
788005.0	292268.0	2
801183.0	316191.0	2
378274.0	816341.0	3
406233.0	813072.0	3
401478.0	785370.0	3
448651.0	847994.0	3
434440.0	822866.0	3
369199.0	734895.0	3
413241.0	771595.0	3
369418.0	733394.0	3
378563.0	789670.0	3
424190.0	780052.0	3
415993.0	776671.0	3
421352.0	799127.0	3
432656.0	783776.0	3
383032.0	788008.0	3
414377.0	771258.0	3
425260.0	773661.0	3
469139.0	810971.0	3
442979.0	803024.0	3
347079.0	803582.0	3
412797.0	803180.0	3
352874.0	807952.0	3
442286.0	755194.0	3
416433.0	786159.0	3
419700.0	793447.0	3
422961.0	821595.0	3
400008.0	789447.0	3
429586.0	775621.0	3
457561.0	788245.0	3
415417.0	785827.0	3
389552.0	750700.0	3
415598.0	786499.0	3
443447.0	783977.0	3
404792.0	749210.0	3
389392.0	730768.0	3
473485.0	847098.0	3
491614.0	778997.0	3
437483.0	785130.0	3
452570.0	848127.0	3
417197.0	778243.0	3
405986.0	787439.0	3
437568.0	794323.0	3
420319.0	794333.0	3
418963.0	746595.0	3
469422.0	822619.0	3
397688.0	762902.0	3
418149.0	790096.0	3
407289.0	798870.0	3
360319.0	778673.0	3
473799.0	795167.0	3
445199.0	763833.0	3
446537.0	828924.0	3
410019.0	732704.0	3
396540.0	815936.0	3
407694.0	718592.0	3
417091.0	792545.0	3
442260.0	754050.0	3
411526.0	784658.0	3
407814.0	765816.0	3
394022.0	803914.0	3
481133.0	781413.0	3
396118.0	794614.0	3
458538.0	786673.0	3
419721.0	789724.0	3
424476.0	781552.0	3
377720.0	727349.0	3
448336.0	789445.0	3
412227.0	787450.0	3
408745.0	824896.0	3
417016.0	774869.0	3
395274.0	786698.0	3
412541.0	806622.0	3
412109.0	735920.0	3
407023.0	787385.0	3
376660.0	815936.0	3
396548.0	784388.0	3
508535.0	830710.0	3
414014.0	816460.0	3
440782.0	782395.0	3
436951.0	814456.0	3
393758.0	750953.0	3
418410.0	795929.0	3
425991.0	787029.0	3
414562.0	787355.0	3
408712.0	803987.0	3
377858.0	811790.0	3
417169.0	792321.0	3
460371.0	780609.0	3
388873.0	746909.0	3
395641.0	808571.0	3
386436.0	791388.0	3
440667.0	768761.0	3
438437.0	730300.0	3
370839.0	727884.0	3
422917.0	781112.0	3
391555.0	789079.0	3
402666.0	814060.0	3
474368.0	812039.0	3
406176.0	760860.0	3
463768.0	793154.0	3
446307.0	796523.0	3
402309.0	786873.0	3
413946.0	786971.0	3
425053.0	790566.0	3
416926.0	785113.0	3
424023.0	737453.0	3
417447.0	782955.0	3
415672.0	787824.0	3
416019.0	787562.0	3
417515.0	787648.0	3
459230.0	803720.0	3
447833.0	819282.0	3
418199.0	851439.0	3
417393.0	771537.0	3
441415.0	780207.0	3
399634.0	751940.0	3
373360.0	784232.0	3
419227.0	779215.0	3
434717.0	808225.0	3
397669.0	792218.0	3
412028.0	773494.0	3
407504.0	803363.0	3
365147.0	790525.0	3
459328.0	805961.0	3
429472.0	860855.0	3
480128.0	785580.0	3
344915.0	702496.0	3
410969.0	770451.0	3
407460.0	791404.0	3
420476.0	750495.0	3
397747.0	792207.0	3
408428.0	771823.0	3
397806.0	749559.0	3
426040.0	825049.0	3
407565.0	766203.0	3
414317.0	828815.0	3
410610.0	765111.0	3
412388.0	784064.0	3
406337.0	750353.0	3
422419.0	754048.0	3
416039.0	730594.0	3
414512.0	793966.0	3
398478.0	822297.0	3
424375.0	721868.0	3
403890.0	792420.0	3
400902.0	772920.0	3
402367.0	782997.0	3
472917.0	830363.0	3
418621.0	840463.0	3
329002.0	727685.0	3
418618.0	811618.0	3
425356.0	745471.0	3
470922.0	770669.0	3
400598.0	790903.0	3
412851.0	774986.0	3
492415.0	829655.0	3
400079.0	749617.0	3
417673.0	785965.0	3
424720.0	768456.0	3
386415.0	801444.0	3
426689.0	788562.0	3
430747.0	776261.0	3
405714.0	781619.0	3
429220.0	787348.0	3
427850.0	762201.0	3
434080.0	785264.0	3
473514.0	788780.0	3
412386.0	777312.0	3
430686.0	844506.0	3
409142.0	811927.0	3
422198.0	724557.0	3
392185.0	713763.0	3
412677.0	786951.0	3
399149.0	784376.0	3
382693.0	749680.0	3
527515.0	831478.0	3
448519.0	805219.0	3
430779.0	770145.0	3
413556.0	758080.0	3
392140.0	769924.0	3
416855.0	794023.0	3
389713.0	772742.0	3
398498.0	776720.0	3
473727.0	807244.0	3
389410.0	788256.0	3
377230.0	790154.0	3
415564.0	784464.0	3
456799.0	844976.0	3
444336.0	820061.0	3
404359.0	783919.0	3
453154.0	776082.0	3
425019.0	759577.0	3
415895.0	775793.0	3
420083.0	787815.0	3
506612.0	858859.0	3
436648.0	859634.0	3
403522.0	785432.0	3
401407.0	759648.0	3
403852.0	792473.0	3
367398.0	701756.0	3
412453.0	784453.0	3
382124.0	786262.0	3
416884.0	786845.0	3
448865.0	836781.0	3
383821.0	808301.0	3
414249.0	796590.0	3
457338.0	789952.0	3
396276.0	785999.0	3
390282.0	789593.0	3
409417.0	758123.0	3
397561.0	815245.0	3
397137.0	742547.0	3
402891.0	801910.0	3
385257.0	791581.0	3
409628.0	833942.0	3
369249.0	797068.0	3
460942.0	779073.0	3
423146.0	737571.0	3
420509.0	788730.0	3
422736.0	790806.0	3
401492.0	790336.0	3
394018.0	799506.0	3
385140.0	796221.0	3
430243.0	781020.0	3
416775.0	806826.0	3
425796.0	795608.0	3
411488.0	837715.0	3
433989.0	765343.0	3
415806.0	783594.0	3
417023.0	771194.0	3
415270.0	775605.0	3
391163.0	811977.0	3
405350.0	762342.0	3
414860.0	773921.0	3
371779.0	814715.0	3
415631.0	805010.0	3
387951.0	813315.0	3
472691.0	802678.0	3
471930.0	844046.0	3
432892.0	815223.0	3
366654.0	802105.0	3
411721.0	717873.0	3
426115.0	814461.0	3
375997.0	806621.0	3
385561.0	718324.0	3
375573.0	809249.0	3
437958.0	784801.0	3
363857.0	784086.0	3
430138.0	818594.0	3
435085.0	791564.0	3
414036.0	742189.0	3
425611.0	793420.0	3
439793.0	740773.0	3
467107.0	817914.0	3
387631.0	749416.0	3
430001.0	765803.0	3
384225.0	784381.0	3
417146.0	822655.0	3
427371.0	819417.0	3
399587.0	792459.0	3
474648.0	778810.0	3
345692.0	788190.0	3
409515.0	756149.0	3
469782.0	780552.0	3
468229.0	827985.0	3
414951.0	852935.0	3
409701.0	750741.0	3
442826.0	795974.0	3
459556.0	818479.0	3
423311.0	813081.0	3
476144.0	772131.0	3
391976.0	789416.0	3
448649.0	813885.0	3
496658.0	816784.0	3
410336.0	767856.0	3
430167.0	811490.0	3
357467.0	797530.0	3
404220.0	785798.0	3
446368.0	763341.0	3
439514.0	758221.0	3
424145.0	743433.0	3
470062.0	771204.0	3
421187.0	779726.0	3
396617.0	801039.0	3
394708.0	739061.0	3
394912.0	755947.0	3
425950.0	788228.0	3
408283.0	806161.0	3
419520.0	778231.0	3
441950.0	785934.0	3
409814.0	836083.0	3
395817.0	788858.0	3
422776.0	808328.0	3
363959.0	810632.0	3
422943.0	804253.0	3
407626.0	771304.0	3
347933.0	797148.0	3
457554.0	795861.0	3
394274.0	837428.0	3
445674.0	768552.0	3
416359.0	786189.0	3
419485.0	804779.0	3
376176.0	795539.0	3
349378.0	805118.0	3
456566.0	743012.0	3
484407.0	809641.0	3
403329.0	717870.0	3
392795.0	817694.0	3
372621.0	772258.0	3
461751.0	817277.0	3
489182.0	773934.0	3
427388.0	815258.0	3
418155.0	819422.0	3
437035.0	755506.0	3
416444.0	783624.0	3
777811.0	751059.0	4
823974.0	725025.0	4
749723.0	781756.0	4
875160.0	698897.0	4
828194.0	742074.0	4
800913.0	749332.0	4
831165.0	783383.0	4
793019.0	764859.0	4
810467.0	706465.0	4
803540.0	754792.0	4
844662.0	654835.0	4
803962.0	731228.0	4
823065.0	733789.0	4
822156.0	732296.0	4
811389.0	723618.0	4
779936.0	774397.0	4
854769.0	713941.0	4
803457.0	735855.0	4
790712.0	745884.0	4
815652.0	733433.0	4
841289.0	701474.0	4
832054.0	751330.0	4
786032.0	701427.0	4
824835.0	704997.0	4
832886.0	781206.0	4
818063.0	797960.0	4
857620.0	709386.0	4
828589.0	652430.0	4
836727.0	737798.0	4
776000.0	780347.0	4
824098.0	714042.0	4
830583.0	710990.0	4
862189.0	735684.0	4
815131.0	704478.0	4
828478.0	655405.0	4
784838.0	771499.0	4
880362.0	706363.0	4
767482.0	727417.0	4
825070.0	734215.0	4
813781.0	738344.0	4
840863.0	737972.0	4
840943.0	739611.0	4
828276.0	762021.0	4
822883.0	728314.0	4
854886.0	769396.0	4
829623.0	732301.0	4
835428.0	731189.0	4
818338.0	800932.0	4
823417.0	701523.0	4
812152.0	689907.0	4
829969.0	699565.0	4
861563.0	661642.0	4
816955.0	747629.0	4
774526.0	757135.0	4
803577.0	712231.0	4
798056.0	714380.0	4
881789.0	727577.0	4
858867.0	700187.0	4
834996.0	728517.0	4
839121.0	736259.0	4
841045.0	738224.0	4
840100.0	728839.0	4
874544.0	686096.0	4
862334.0	747768.0	4
820253.0	714625.0	4
817862.0	732248.0	4
844729.0	682981.0	4
846484.0	719360.0	4
793669.0	724513.0	4
821906.0	732848.0	4
826465.0	646980.0	4
820350.0	748217.0	4
814540.0	707227.0	4
838223.0	766380.0	4
869471.0	745767.0	4
816054.0	733183.0	4
801177.0	737548.0	4
848783.0	748980.0	4
814105.0	723255.0	4
838036.0	749612.0	4
840270.0	725456.0	4
789601.0	714058.0	4
827169.0	708345.0	4
789448.0	738035.0	4
835030.0	668528.0	4
848151.0	741869.0	4
816091.0	747764.0	4
801511.0	761094.0	4
822670.0	689090.0	4
873672.0	734440.0	4
808153.0	737136.0	4
755829.0	751858.0	4
814697.0	729209.0	4
832758.0	707452.0	4
848264.0	762550.0	4
799903.0	784535.0	4
802674.0	727804.0	4
828147.0	808738.0	4
820707.0	705318.0	4
824594.0	741664.0	4
804474.0	747122.0	4
823108.0	733302.0	4
839514.0	728923.0	4
827711.0	732798.0	4
851644.0	721350.0	4
816390.0	711340.0	4
798007.0	723995.0	4
790612.0	738038.0	4
821909.0	728448.0	4
865754.0	723314.0	4
735295.0	814058.0	4
877711.0	703850.0	4
792990.0	685472.0	4
809917.0	762429.0	4
789388.0	712210.0	4
879221.0	655497.0	4
876935.0	684572.0	4
819439.0	735945.0	4
807929.0	730950.0	4
850451.0	764015.0	4
811748.0	766105.0	4
824765.0	761114.0	4
848586.0	789052.0	4
812231.0	739235.0	4
873532.0	712802.0	4
842590.0	716861.0	4
832798.0	734777.0	4
817640.0	730018.0	4
824322.0	744720.0	4
777697.0	798253.0	4
868493.0	677155.0	4
805658.0	698630.0	4
840349.0	790707.0	4
796953.0	726378.0	4
832589.0	782799.0	4
817441.0	709397.0	4
856029.0	730586.0	4
805089.0	762512.0	4
854628.0	773470.0	4
846090.0	651306.0	4
796943.0	674692.0	4
827192.0	785316.0	4
818209.0	719382.0	4
795200.0	786424.0	4
817777.0	724927.0	4
846512.0	683647.0	4
825080.0	746712.0	4
824674.0	806300.0	4
822616.0	735941.0	4
805391.0	732659.0	4
823250.0	732088.0	4
850376.0	739749.0	4
821337.0	733356.0	4
796786.0	724615.0	4
862425.0	741010.0	4
825690.0	703854.0	4
800872.0	672603.0	4
825395.0	715780.0	4
843911.0	730036.0	4
820238.0	732928.0	4
848570.0	703697.0	4
825515.0	738284.0	4
820367.0	732364.0	4
822025.0	749214.0	4
837718.0	761480.0	4
871723.0	685520.0	4
850904.0	720163.0	4
816775.0	739989.0	4
822103.0	732911.0	4
815455.0	755486.0	4
835648.0	756631.0	4
868626.0	737331.0	4
825997.0	730652.0	4
817252.0	730254.0	4
877906.0	722361.0	4
808440.0	729985.0	4
791470.0	751113.0	4
841654.0	764836.0	4
825429.0	732758.0	4
751215.0	828365.0	4
804706.0	788001.0	4
820194.0	734233.0	4
869991.0	705259.0	4
809779.0	663654.0	4
822078.0	711840.0	4
866139.0	717138.0	4
829379.0	718721.0	4
837582.0	763266.0	4
783999.0	732487.0	4
800231.0	732106.0	4
862569.0	719773.0	4
838764.0	652792.0	4
849343.0	713993.0	4
828297.0	715480.0	4
821259.0	750089.0	4
874643.0	729921.0	4
819058.0	729125.0	4
817018.0	729596.0	4
797804.0	715342.0	4
838515.0	768484.0	4
829398.0	724900.0	4
754841.0	796342.0	4
878690.0	739021.0	4
821908.0	732077.0	4
786495.0	759000.0	4
823987.0	687499.0	4
787988.0	741203.0	4
839339.0	726322.0	4
822425.0	727248.0	4
854412.0	725575.0	4
788351.0	737539.0	4
838587.0	700545.0	4
840425.0	762290.0	4
817395.0	734126.0	4
807913.0	737341.0	4
872285.0	750708.0	4
788166.0	702817.0	4
836225.0	709204.0	4
822293.0	786837.0	4
888892.0	702505.0	4
822623.0	745025.0	4
795124.0	696429.0	4
832238.0	725434.0	4
815593.0	689874.0	4
843572.0	784897.0	4
833716.0	758772.0	4
822474.0	780882.0	4
801102.0	759330.0	4
841752.0	731595.0	4
808779.0	732990.0	4
822533.0	758955.0	4
817807.0	715863.0	4
837977.0	728814.0	4
801204.0	755177.0	4
819628.0	810748.0	4
814732.0	734183.0	4
